# t [s], T [K], YF
1.040849999999244810e-02,1.103568985467924449e+03,5.985021769041856676e-02
1.040859999999244750e-02,1.103569021697916469e+03,5.985021620257199165e-02
1.040869999999244691e-02,1.103569057927951462e+03,5.985021471472442428e-02
1.040879999999244632e-02,1.103569094158029429e+03,5.985021322687585771e-02
1.040889999999244572e-02,1.103569130388150370e+03,5.985021173902629887e-02
1.040899999999244513e-02,1.103569166618314057e+03,5.985021025117574778e-02
1.040909999999244454e-02,1.103569202848520717e+03,5.985020876332420442e-02
1.040919999999244394e-02,1.103569239078770352e+03,5.985020727547166186e-02
1.040929999999244335e-02,1.103569275309062732e+03,5.985020578761812704e-02
1.040939999999244275e-02,1.103569311539398086e+03,5.985020429976359996e-02
1.040949999999244216e-02,1.103569347769776414e+03,5.985020281190808061e-02
1.040959999999244157e-02,1.103569384000197715e+03,5.985020132405156207e-02
1.040969999999244097e-02,1.103569420230661763e+03,5.985019983619405126e-02
1.040979999999244038e-02,1.103569456461168784e+03,5.985019834833554819e-02
1.040989999999243978e-02,1.103569492691718779e+03,5.985019686047605286e-02
1.040999999999243919e-02,1.103569528922311520e+03,5.985019537261555833e-02
1.041009999999243860e-02,1.103569565152947234e+03,5.985019388475407154e-02
1.041019999999243800e-02,1.103569601383625923e+03,5.985019239689159248e-02
1.041029999999243741e-02,1.103569637614347585e+03,5.985019090902812117e-02
1.041039999999243681e-02,1.103569673845111993e+03,5.985018942116365065e-02
1.041049999999243622e-02,1.103569710075919375e+03,5.985018793329818787e-02
1.041059999999243563e-02,1.103569746306769730e+03,5.985018644543173283e-02
1.041069999999243503e-02,1.103569782537662832e+03,5.985018495756428553e-02
1.041079999999243444e-02,1.103569818768598907e+03,5.985018346969583902e-02
1.041089999999243385e-02,1.103569854999577956e+03,5.985018198182640026e-02
1.041099999999243325e-02,1.103569891230599978e+03,5.985018049395596923e-02
1.041109999999243266e-02,1.103569927461664747e+03,5.985017900608454594e-02
1.041119999999243206e-02,1.103569963692772490e+03,5.985017751821212345e-02
1.041129999999243147e-02,1.103569999923923206e+03,5.985017603033870870e-02
1.041139999999243088e-02,1.103570036155116668e+03,5.985017454246430169e-02
1.041149999999243028e-02,1.103570072386353104e+03,5.985017305458890241e-02
1.041159999999242969e-02,1.103570108617632513e+03,5.985017156671250393e-02
1.041169999999242909e-02,1.103570144848954897e+03,5.985017007883511320e-02
1.041179999999242850e-02,1.103570181080320026e+03,5.985016859095673020e-02
1.041189999999242791e-02,1.103570217311728129e+03,5.985016710307734800e-02
1.041199999999242731e-02,1.103570253543179206e+03,5.985016561519697353e-02
1.041209999999242672e-02,1.103570289774673256e+03,5.985016412731560681e-02
1.041219999999242612e-02,1.103570326006210053e+03,5.985016263943324782e-02
1.041229999999242553e-02,1.103570362237789823e+03,5.985016115154988964e-02
1.041239999999242494e-02,1.103570398469412567e+03,5.985015966366553919e-02
1.041249999999242434e-02,1.103570434701078057e+03,5.985015817578019648e-02
1.041259999999242375e-02,1.103570470932786520e+03,5.985015668789386151e-02
1.041269999999242316e-02,1.103570507164537958e+03,5.985015520000652733e-02
1.041279999999242256e-02,1.103570543396332369e+03,5.985015371211820090e-02
1.041289999999242197e-02,1.103570579628169526e+03,5.985015222422888220e-02
1.041299999999242137e-02,1.103570615860049656e+03,5.985015073633857124e-02
1.041309999999242078e-02,1.103570652091972761e+03,5.985014924844726109e-02
1.041319999999242019e-02,1.103570688323938839e+03,5.985014776055495866e-02
1.041329999999241959e-02,1.103570724555947663e+03,5.985014627266166398e-02
1.041339999999241900e-02,1.103570760787999461e+03,5.985014478476737704e-02
1.041349999999241840e-02,1.103570797020094233e+03,5.985014329687209089e-02
1.041359999999241781e-02,1.103570833252231978e+03,5.985014180897581249e-02
1.041369999999241722e-02,1.103570869484412469e+03,5.985014032107854182e-02
1.041379999999241662e-02,1.103570905716635934e+03,5.985013883318027889e-02
1.041389999999241603e-02,1.103570941948902373e+03,5.985013734528101675e-02
1.041399999999241544e-02,1.103570978181211558e+03,5.985013585738076236e-02
1.041409999999241484e-02,1.103571014413563717e+03,5.985013436947951571e-02
1.041419999999241425e-02,1.103571050645958849e+03,5.985013288157726985e-02
1.041429999999241365e-02,1.103571086878396954e+03,5.985013139367403173e-02
1.041439999999241306e-02,1.103571123110877807e+03,5.985012990576980135e-02
1.041449999999241247e-02,1.103571159343401632e+03,5.985012841786457871e-02
1.041459999999241187e-02,1.103571195575968432e+03,5.985012692995835687e-02
1.041469999999241128e-02,1.103571231808578204e+03,5.985012544205114277e-02
1.041479999999241068e-02,1.103571268041230724e+03,5.985012395414293640e-02
1.041489999999241009e-02,1.103571304273926216e+03,5.985012246623373777e-02
1.041499999999240950e-02,1.103571340506664683e+03,5.985012097832353994e-02
1.041509999999240890e-02,1.103571376739446123e+03,5.985011949041234985e-02
1.041519999999240831e-02,1.103571412972270309e+03,5.985011800250016750e-02
1.041529999999240771e-02,1.103571449205137469e+03,5.985011651458699289e-02
1.041539999999240712e-02,1.103571485438047603e+03,5.985011502667281907e-02
1.041549999999240653e-02,1.103571521671000710e+03,5.985011353875765300e-02
1.041559999999240593e-02,1.103571557903996563e+03,5.985011205084149466e-02
1.041569999999240534e-02,1.103571594137035390e+03,5.985011056292434406e-02
1.041579999999240475e-02,1.103571630370117191e+03,5.985010907500619426e-02
1.041589999999240415e-02,1.103571666603241965e+03,5.985010758708705220e-02
1.041599999999240356e-02,1.103571702836409486e+03,5.985010609916691787e-02
1.041609999999240296e-02,1.103571739069619980e+03,5.985010461124578435e-02
1.041619999999240237e-02,1.103571775302873448e+03,5.985010312332365856e-02
1.041629999999240178e-02,1.103571811536169889e+03,5.985010163540054051e-02
1.041639999999240118e-02,1.103571847769509077e+03,5.985010014747643020e-02
1.041649999999240059e-02,1.103571884002891238e+03,5.985009865955132069e-02
1.041659999999239999e-02,1.103571920236316373e+03,5.985009717162521892e-02
1.041669999999239940e-02,1.103571956469784482e+03,5.985009568369812488e-02
1.041679999999239881e-02,1.103571992703295336e+03,5.985009419577003859e-02
1.041689999999239821e-02,1.103572028936849165e+03,5.985009270784095309e-02
1.041699999999239762e-02,1.103572065170445967e+03,5.985009121991087533e-02
1.041709999999239702e-02,1.103572101404085743e+03,5.985008973197980531e-02
1.041719999999239643e-02,1.103572137637768265e+03,5.985008824404773609e-02
1.041729999999239584e-02,1.103572173871493760e+03,5.985008675611467460e-02
1.041739999999239524e-02,1.103572210105262229e+03,5.985008526818062086e-02
1.041749999999239465e-02,1.103572246339073672e+03,5.985008378024557485e-02
1.041759999999239406e-02,1.103572282572928088e+03,5.985008229230952964e-02
1.041769999999239346e-02,1.103572318806825251e+03,5.985008080437249217e-02
1.041779999999239287e-02,1.103572355040765387e+03,5.985007931643446244e-02
1.041789999999239227e-02,1.103572391274748497e+03,5.985007782849544045e-02
1.041799999999239168e-02,1.103572427508774581e+03,5.985007634055541925e-02
1.041809999999239109e-02,1.103572463742843411e+03,5.985007485261440580e-02
1.041819999999239049e-02,1.103572499976955214e+03,5.985007336467240008e-02
1.041829999999238990e-02,1.103572536211109991e+03,5.985007187672939516e-02
1.041839999999238930e-02,1.103572572445307742e+03,5.985007038878539798e-02
1.041849999999238871e-02,1.103572608679548239e+03,5.985006890084040854e-02
1.041859999999238812e-02,1.103572644913831709e+03,5.985006741289442683e-02
1.041869999999238752e-02,1.103572681148158154e+03,5.985006592494744593e-02
1.041879999999238693e-02,1.103572717382527571e+03,5.985006443699947276e-02
1.041889999999238633e-02,1.103572753616939963e+03,5.985006294905050733e-02
1.041899999999238574e-02,1.103572789851395100e+03,5.985006146110054964e-02
1.041909999999238515e-02,1.103572826085893212e+03,5.985005997314959275e-02
1.041919999999238455e-02,1.103572862320434297e+03,5.985005848519764360e-02
1.041929999999238396e-02,1.103572898555018355e+03,5.985005699724470218e-02
1.041939999999238337e-02,1.103572934789645160e+03,5.985005550929076157e-02
1.041949999999238277e-02,1.103572971024314938e+03,5.985005402133582869e-02
1.041959999999238218e-02,1.103573007259027690e+03,5.985005253337990355e-02
1.041969999999238158e-02,1.103573043493783416e+03,5.985005104542298615e-02
1.041979999999238099e-02,1.103573079728582115e+03,5.985004955746506955e-02
1.041989999999238040e-02,1.103573115963423561e+03,5.985004806950616069e-02
1.041999999999237980e-02,1.103573152198307980e+03,5.985004658154625956e-02
1.042009999999237921e-02,1.103573188433235373e+03,5.985004509358536617e-02
1.042019999999237861e-02,1.103573224668205739e+03,5.985004360562347359e-02
1.042029999999237802e-02,1.103573260903218852e+03,5.985004211766058874e-02
1.042039999999237743e-02,1.103573297138274938e+03,5.985004062969671162e-02
1.042049999999237683e-02,1.103573333373373998e+03,5.985003914173183531e-02
1.042059999999237624e-02,1.103573369608516032e+03,5.985003765376596674e-02
1.042069999999237565e-02,1.103573405843701039e+03,5.985003616579910590e-02
1.042079999999237505e-02,1.103573442078928792e+03,5.985003467783125281e-02
1.042089999999237446e-02,1.103573478314199519e+03,5.985003318986240051e-02
1.042099999999237386e-02,1.103573514549513220e+03,5.985003170189255595e-02
1.042109999999237327e-02,1.103573550784869894e+03,5.985003021392171912e-02
1.042119999999237268e-02,1.103573587020269315e+03,5.985002872594988310e-02
1.042129999999237208e-02,1.103573623255711709e+03,5.985002723797705482e-02
1.042139999999237149e-02,1.103573659491197077e+03,5.985002575000323427e-02
1.042149999999237089e-02,1.103573695726725418e+03,5.985002426202842146e-02
1.042159999999237030e-02,1.103573731962296733e+03,5.985002277405260945e-02
1.042169999999236971e-02,1.103573768197910795e+03,5.985002128607580518e-02
1.042179999999236911e-02,1.103573804433567830e+03,5.985001979809800865e-02
1.042189999999236852e-02,1.103573840669267838e+03,5.985001831011921292e-02
1.042199999999236792e-02,1.103573876905010820e+03,5.985001682213942492e-02
1.042209999999236733e-02,1.103573913140796776e+03,5.985001533415864466e-02
1.042219999999236674e-02,1.103573949376625478e+03,5.985001384617687215e-02
1.042229999999236614e-02,1.103573985612497154e+03,5.985001235819410043e-02
1.042239999999236555e-02,1.103574021848411803e+03,5.985001087021033644e-02
1.042249999999236496e-02,1.103574058084369426e+03,5.985000938222558020e-02
1.042259999999236436e-02,1.103574094320370023e+03,5.985000789423982476e-02
1.042269999999236377e-02,1.103574130556413365e+03,5.985000640625307705e-02
1.042279999999236317e-02,1.103574166792499682e+03,5.985000491826533708e-02
1.042289999999236258e-02,1.103574203028628972e+03,5.985000343027660485e-02
1.042299999999236199e-02,1.103574239264801236e+03,5.985000194228687342e-02
1.042309999999236139e-02,1.103574275501016473e+03,5.985000045429614973e-02
1.042319999999236080e-02,1.103574311737274456e+03,5.984999896630443378e-02
1.042329999999236020e-02,1.103574347973575414e+03,5.984999747831171862e-02
1.042339999999235961e-02,1.103574384209919344e+03,5.984999599031801121e-02
1.042349999999235902e-02,1.103574420446306249e+03,5.984999450232331153e-02
1.042359999999235842e-02,1.103574456682736127e+03,5.984999301432761959e-02
1.042369999999235783e-02,1.103574492919208751e+03,5.984999152633092845e-02
1.042379999999235723e-02,1.103574529155724349e+03,5.984999003833324505e-02
1.042389999999235664e-02,1.103574565392282921e+03,5.984998855033456938e-02
1.042399999999235605e-02,1.103574601628884466e+03,5.984998706233489452e-02
1.042409999999235545e-02,1.103574637865528985e+03,5.984998557433422739e-02
1.042419999999235486e-02,1.103574674102216250e+03,5.984998408633256800e-02
1.042429999999235427e-02,1.103574710338946488e+03,5.984998259832991635e-02
1.042439999999235367e-02,1.103574746575719701e+03,5.984998111032626550e-02
1.042449999999235308e-02,1.103574782812535886e+03,5.984997962232162239e-02
1.042459999999235248e-02,1.103574819049395046e+03,5.984997813431598701e-02
1.042469999999235189e-02,1.103574855286296952e+03,5.984997664630935243e-02
1.042479999999235130e-02,1.103574891523241831e+03,5.984997515830172560e-02
1.042489999999235070e-02,1.103574927760229684e+03,5.984997367029310650e-02
1.042499999999235011e-02,1.103574963997260511e+03,5.984997218228349514e-02
1.042509999999234951e-02,1.103575000234334311e+03,5.984997069427288457e-02
1.042519999999234892e-02,1.103575036471451085e+03,5.984996920626128175e-02
1.042529999999234833e-02,1.103575072708610605e+03,5.984996771824868667e-02
1.042539999999234773e-02,1.103575108945813099e+03,5.984996623023509238e-02
1.042549999999234714e-02,1.103575145183058567e+03,5.984996474222050583e-02
1.042559999999234654e-02,1.103575181420347008e+03,5.984996325420492702e-02
1.042569999999234595e-02,1.103575217657678422e+03,5.984996176618835595e-02
1.042579999999234536e-02,1.103575253895052583e+03,5.984996027817078568e-02
1.042589999999234476e-02,1.103575290132469718e+03,5.984995879015222314e-02
1.042599999999234417e-02,1.103575326369929826e+03,5.984995730213266835e-02
1.042609999999234358e-02,1.103575362607432908e+03,5.984995581411211435e-02
1.042619999999234298e-02,1.103575398844978963e+03,5.984995432609056809e-02
1.042629999999234239e-02,1.103575435082567992e+03,5.984995283806802957e-02
1.042639999999234179e-02,1.103575471320199767e+03,5.984995135004449185e-02
1.042649999999234120e-02,1.103575507557874516e+03,5.984994986201996187e-02
1.042659999999234061e-02,1.103575543795592239e+03,5.984994837399443962e-02
1.042669999999234001e-02,1.103575580033352935e+03,5.984994688596792511e-02
1.042679999999233942e-02,1.103575616271156605e+03,5.984994539794041141e-02
1.042689999999233882e-02,1.103575652509003021e+03,5.984994390991190544e-02
1.042699999999233823e-02,1.103575688746892411e+03,5.984994242188240721e-02
1.042709999999233764e-02,1.103575724984824774e+03,5.984994093385190977e-02
1.042719999999233704e-02,1.103575761222800111e+03,5.984993944582042008e-02
1.042729999999233645e-02,1.103575797460818421e+03,5.984993795778793813e-02
1.042739999999233586e-02,1.103575833698879705e+03,5.984993646975446391e-02
1.042749999999233526e-02,1.103575869936983736e+03,5.984993498171999049e-02
1.042759999999233467e-02,1.103575906175130740e+03,5.984993349368452481e-02
1.042769999999233407e-02,1.103575942413320718e+03,5.984993200564806687e-02
1.042779999999233348e-02,1.103575978651553669e+03,5.984993051761060973e-02
1.042789999999233289e-02,1.103576014889829594e+03,5.984992902957216032e-02
1.042799999999233229e-02,1.103576051128148492e+03,5.984992754153271866e-02
1.042809999999233170e-02,1.103576087366510137e+03,5.984992605349227779e-02
1.042819999999233110e-02,1.103576123604914756e+03,5.984992456545084466e-02
1.042829999999233051e-02,1.103576159843362348e+03,5.984992307740841927e-02
1.042839999999232992e-02,1.103576196081852913e+03,5.984992158936500162e-02
1.042849999999232932e-02,1.103576232320386453e+03,5.984992010132058476e-02
1.042859999999232873e-02,1.103576268558962965e+03,5.984991861327517565e-02
1.042869999999232813e-02,1.103576304797582225e+03,5.984991712522877427e-02
1.042879999999232754e-02,1.103576341036244457e+03,5.984991563718137370e-02
1.042889999999232695e-02,1.103576377274949664e+03,5.984991414913298086e-02
1.042899999999232635e-02,1.103576413513697844e+03,5.984991266108359576e-02
1.042909999999232576e-02,1.103576449752488998e+03,5.984991117303321145e-02
1.042919999999232517e-02,1.103576485991323125e+03,5.984990968498183489e-02
1.042929999999232457e-02,1.103576522230199998e+03,5.984990819692946606e-02
1.042939999999232398e-02,1.103576558469119846e+03,5.984990670887610498e-02
1.042949999999232338e-02,1.103576594708082666e+03,5.984990522082174469e-02
1.042959999999232279e-02,1.103576630947088461e+03,5.984990373276639214e-02
1.042969999999232220e-02,1.103576667186137229e+03,5.984990224471004733e-02
1.042979999999232160e-02,1.103576703425228970e+03,5.984990075665270332e-02
1.042989999999232101e-02,1.103576739664363686e+03,5.984989926859436704e-02
1.042999999999232041e-02,1.103576775903541147e+03,5.984989778053503851e-02
1.043009999999231982e-02,1.103576812142761582e+03,5.984989629247471077e-02
1.043019999999231923e-02,1.103576848382024991e+03,5.984989480441339077e-02
1.043029999999231863e-02,1.103576884621331374e+03,5.984989331635107851e-02
1.043039999999231804e-02,1.103576920860680730e+03,5.984989182828777399e-02
1.043049999999231744e-02,1.103576957100073059e+03,5.984989034022347026e-02
1.043059999999231685e-02,1.103576993339508135e+03,5.984988885215817428e-02
1.043069999999231626e-02,1.103577029578986185e+03,5.984988736409188603e-02
1.043079999999231566e-02,1.103577065818507208e+03,5.984988587602459859e-02
1.043089999999231507e-02,1.103577102058071205e+03,5.984988438795631888e-02
1.043099999999231448e-02,1.103577138297678175e+03,5.984988289988704691e-02
1.043109999999231388e-02,1.103577174537328119e+03,5.984988141181677573e-02
1.043119999999231329e-02,1.103577210777021037e+03,5.984987992374551230e-02
1.043129999999231269e-02,1.103577247016756701e+03,5.984987843567325660e-02
1.043139999999231210e-02,1.103577283256535338e+03,5.984987694760000171e-02
1.043149999999231151e-02,1.103577319496356949e+03,5.984987545952575455e-02
1.043159999999231091e-02,1.103577355736221534e+03,5.984987397145051513e-02
1.043169999999231032e-02,1.103577391976129093e+03,5.984987248337428345e-02
1.043179999999230972e-02,1.103577428216079625e+03,5.984987099529705257e-02
1.043189999999230913e-02,1.103577464456073130e+03,5.984986950721882942e-02
1.043199999999230854e-02,1.103577500696109382e+03,5.984986801913961402e-02
1.043209999999230794e-02,1.103577536936188608e+03,5.984986653105939941e-02
1.043219999999230735e-02,1.103577573176310807e+03,5.984986504297819254e-02
1.043229999999230675e-02,1.103577609416475980e+03,5.984986355489599341e-02
1.043239999999230616e-02,1.103577645656684126e+03,5.984986206681279508e-02
1.043249999999230557e-02,1.103577681896935246e+03,5.984986057872860449e-02
1.043259999999230497e-02,1.103577718137229340e+03,5.984985909064342163e-02
1.043269999999230438e-02,1.103577754377566180e+03,5.984985760255723958e-02
1.043279999999230379e-02,1.103577790617945993e+03,5.984985611447006526e-02
1.043289999999230319e-02,1.103577826858368780e+03,5.984985462638189868e-02
1.043299999999230260e-02,1.103577863098834541e+03,5.984985313829273290e-02
1.043309999999230200e-02,1.103577899339343276e+03,5.984985165020257486e-02
1.043319999999230141e-02,1.103577935579894984e+03,5.984985016211142456e-02
1.043329999999230082e-02,1.103577971820489665e+03,5.984984867401928199e-02
1.043339999999230022e-02,1.103578008061127093e+03,5.984984718592614023e-02
1.043349999999229963e-02,1.103578044301807495e+03,5.984984569783200620e-02
1.043359999999229903e-02,1.103578080542530870e+03,5.984984420973687991e-02
1.043369999999229844e-02,1.103578116783297219e+03,5.984984272164075442e-02
1.043379999999229785e-02,1.103578153024106541e+03,5.984984123354363666e-02
1.043389999999229725e-02,1.103578189264958837e+03,5.984983974544552665e-02
1.043399999999229666e-02,1.103578225505854107e+03,5.984983825734641744e-02
1.043409999999229607e-02,1.103578261746792350e+03,5.984983676924631596e-02
1.043419999999229547e-02,1.103578297987773340e+03,5.984983528114522222e-02
1.043429999999229488e-02,1.103578334228797303e+03,5.984983379304312928e-02
1.043439999999229428e-02,1.103578370469864240e+03,5.984983230494004408e-02
1.043449999999229369e-02,1.103578406710974150e+03,5.984983081683596662e-02
1.043459999999229310e-02,1.103578442952127034e+03,5.984982932873088995e-02
1.043469999999229250e-02,1.103578479193322892e+03,5.984982784062482103e-02
1.043479999999229191e-02,1.103578515434561723e+03,5.984982635251775984e-02
1.043489999999229131e-02,1.103578551675843528e+03,5.984982486440970639e-02
1.043499999999229072e-02,1.103578587917168079e+03,5.984982337630065374e-02
1.043509999999229013e-02,1.103578624158535604e+03,5.984982188819060883e-02
1.043519999999228953e-02,1.103578660399946102e+03,5.984982040007957166e-02
1.043529999999228894e-02,1.103578696641399574e+03,5.984981891196753528e-02
1.043539999999228834e-02,1.103578732882896020e+03,5.984981742385450665e-02
1.043549999999228775e-02,1.103578769124435439e+03,5.984981593574048575e-02
1.043559999999228716e-02,1.103578805366017832e+03,5.984981444762546565e-02
1.043569999999228656e-02,1.103578841607643199e+03,5.984981295950945329e-02
1.043579999999228597e-02,1.103578877849311539e+03,5.984981147139244867e-02
1.043589999999228538e-02,1.103578914091022625e+03,5.984980998327444485e-02
1.043599999999228478e-02,1.103578950332776685e+03,5.984980849515544876e-02
1.043609999999228419e-02,1.103578986574573719e+03,5.984980700703546042e-02
1.043619999999228359e-02,1.103579022816413726e+03,5.984980551891447287e-02
1.043629999999228300e-02,1.103579059058296707e+03,5.984980403079249306e-02
1.043639999999228241e-02,1.103579095300222662e+03,5.984980254266952099e-02
1.043649999999228181e-02,1.103579131542191590e+03,5.984980105454554972e-02
1.043659999999228122e-02,1.103579167784203491e+03,5.984979956642058618e-02
1.043669999999228062e-02,1.103579204026258367e+03,5.984979807829463039e-02
1.043679999999228003e-02,1.103579240268355989e+03,5.984979659016767539e-02
1.043689999999227944e-02,1.103579276510496584e+03,5.984979510203972813e-02
1.043699999999227884e-02,1.103579312752680153e+03,5.984979361391078861e-02
1.043709999999227825e-02,1.103579348994906695e+03,5.984979212578084989e-02
1.043719999999227765e-02,1.103579385237176211e+03,5.984979063764991891e-02
1.043729999999227706e-02,1.103579421479488701e+03,5.984978914951799567e-02
1.043739999999227647e-02,1.103579457721844165e+03,5.984978766138508016e-02
1.043749999999227587e-02,1.103579493964242602e+03,5.984978617325116546e-02
1.043759999999227528e-02,1.103579530206684012e+03,5.984978468511625849e-02
1.043769999999227469e-02,1.103579566449168169e+03,5.984978319698035926e-02
1.043779999999227409e-02,1.103579602691695300e+03,5.984978170884346083e-02
1.043789999999227350e-02,1.103579638934265404e+03,5.984978022070557013e-02
1.043799999999227290e-02,1.103579675176878482e+03,5.984977873256668718e-02
1.043809999999227231e-02,1.103579711419534533e+03,5.984977724442680502e-02
1.043819999999227172e-02,1.103579747662233558e+03,5.984977575628593061e-02
1.043829999999227112e-02,1.103579783904975557e+03,5.984977426814406393e-02
1.043839999999227053e-02,1.103579820147760529e+03,5.984977278000119805e-02
1.043849999999226993e-02,1.103579856390588475e+03,5.984977129185733991e-02
1.043859999999226934e-02,1.103579892633459394e+03,5.984976980371248950e-02
1.043869999999226875e-02,1.103579928876373060e+03,5.984976831556663990e-02
1.043879999999226815e-02,1.103579965119329700e+03,5.984976682741979803e-02
1.043889999999226756e-02,1.103580001362329313e+03,5.984976533927196390e-02
1.043899999999226696e-02,1.103580037605371899e+03,5.984976385112313058e-02
1.043909999999226637e-02,1.103580073848457459e+03,5.984976236297330499e-02
1.043919999999226578e-02,1.103580110091585993e+03,5.984976087482248713e-02
1.043929999999226518e-02,1.103580146334757501e+03,5.984975938667067008e-02
1.043939999999226459e-02,1.103580182577971982e+03,5.984975789851786077e-02
1.043949999999226400e-02,1.103580218821229437e+03,5.984975641036405919e-02
1.043959999999226340e-02,1.103580255064529865e+03,5.984975492220925841e-02
1.043969999999226281e-02,1.103580291307873267e+03,5.984975343405346537e-02
1.043979999999226221e-02,1.103580327551259415e+03,5.984975194589668007e-02
1.043989999999226162e-02,1.103580363794688537e+03,5.984975045773889557e-02
1.043999999999226103e-02,1.103580400038160633e+03,5.984974896958011881e-02
1.044009999999226043e-02,1.103580436281675702e+03,5.984974748142034978e-02
1.044019999999225984e-02,1.103580472525233745e+03,5.984974599325958156e-02
1.044029999999225924e-02,1.103580508768834761e+03,5.984974450509782107e-02
1.044039999999225865e-02,1.103580545012478751e+03,5.984974301693506832e-02
1.044049999999225806e-02,1.103580581256165715e+03,5.984974152877131637e-02
1.044059999999225746e-02,1.103580617499895652e+03,5.984974004060657216e-02
1.044069999999225687e-02,1.103580653743668563e+03,5.984973855244083568e-02
1.044079999999225628e-02,1.103580689987484448e+03,5.984973706427410001e-02
1.044089999999225568e-02,1.103580726231343078e+03,5.984973557610637207e-02
1.044099999999225509e-02,1.103580762475244683e+03,5.984973408793765187e-02
1.044109999999225449e-02,1.103580798719189261e+03,5.984973259976793247e-02
1.044119999999225390e-02,1.103580834963176812e+03,5.984973111159722081e-02
1.044129999999225331e-02,1.103580871207207338e+03,5.984972962342551689e-02
1.044139999999225271e-02,1.103580907451280837e+03,5.984972813525281377e-02
1.044149999999225212e-02,1.103580943695397309e+03,5.984972664707911838e-02
1.044159999999225152e-02,1.103580979939556755e+03,5.984972515890443073e-02
1.044169999999225093e-02,1.103581016183759175e+03,5.984972367072874389e-02
1.044179999999225034e-02,1.103581052428004568e+03,5.984972218255206478e-02
1.044189999999224974e-02,1.103581088672292935e+03,5.984972069437439340e-02
1.044199999999224915e-02,1.103581124916624276e+03,5.984971920619572283e-02
1.044209999999224855e-02,1.103581161160998590e+03,5.984971771801606000e-02
1.044219999999224796e-02,1.103581197405415651e+03,5.984971622983540490e-02
1.044229999999224737e-02,1.103581233649875685e+03,5.984971474165375060e-02
1.044239999999224677e-02,1.103581269894378693e+03,5.984971325347110405e-02
1.044249999999224618e-02,1.103581306138924674e+03,5.984971176528746523e-02
1.044259999999224559e-02,1.103581342383513629e+03,5.984971027710282721e-02
1.044269999999224499e-02,1.103581378628145558e+03,5.984970878891719692e-02
1.044279999999224440e-02,1.103581414872820460e+03,5.984970730073057438e-02
1.044289999999224380e-02,1.103581451117538336e+03,5.984970581254295263e-02
1.044299999999224321e-02,1.103581487362299185e+03,5.984970432435433862e-02
1.044309999999224262e-02,1.103581523607103009e+03,5.984970283616473236e-02
1.044319999999224202e-02,1.103581559851949805e+03,5.984970134797412689e-02
1.044329999999224143e-02,1.103581596096839576e+03,5.984969985978252915e-02
1.044339999999224083e-02,1.103581632341772320e+03,5.984969837158993916e-02
1.044349999999224024e-02,1.103581668586748037e+03,5.984969688339634997e-02
1.044359999999223965e-02,1.103581704831766501e+03,5.984969539520176851e-02
1.044369999999223905e-02,1.103581741076827939e+03,5.984969390700619479e-02
1.044379999999223846e-02,1.103581777321932350e+03,5.984969241880962187e-02
1.044389999999223786e-02,1.103581813567079735e+03,5.984969093061205669e-02
1.044399999999223727e-02,1.103581849812270093e+03,5.984968944241349925e-02
1.044409999999223668e-02,1.103581886057503425e+03,5.984968795421394261e-02
1.044419999999223608e-02,1.103581922302779731e+03,5.984968646601339370e-02
1.044429999999223549e-02,1.103581958548099010e+03,5.984968497781185254e-02
1.044439999999223490e-02,1.103581994793461263e+03,5.984968348960931217e-02
1.044449999999223430e-02,1.103582031038866489e+03,5.984968200140577954e-02
1.044459999999223371e-02,1.103582067284314689e+03,5.984968051320125465e-02
1.044469999999223311e-02,1.103582103529805863e+03,5.984967902499573056e-02
1.044479999999223252e-02,1.103582139775340011e+03,5.984967753678921421e-02
1.044489999999223193e-02,1.103582176020917132e+03,5.984967604858170559e-02
1.044499999999223133e-02,1.103582212266537226e+03,5.984967456037319777e-02
1.044509999999223074e-02,1.103582248512200294e+03,5.984967307216369770e-02
1.044519999999223014e-02,1.103582284757906336e+03,5.984967158395320536e-02
1.044529999999222955e-02,1.103582321003655125e+03,5.984967009574171382e-02
1.044539999999222896e-02,1.103582357249446886e+03,5.984966860752923001e-02
1.044549999999222836e-02,1.103582393495281622e+03,5.984966711931575395e-02
1.044559999999222777e-02,1.103582429741159331e+03,5.984966563110127868e-02
1.044569999999222717e-02,1.103582465987080013e+03,5.984966414288581116e-02
1.044579999999222658e-02,1.103582502233043670e+03,5.984966265466934443e-02
1.044589999999222599e-02,1.103582538479050299e+03,5.984966116645188544e-02
1.044599999999222539e-02,1.103582574725099903e+03,5.984965967823343419e-02
1.044609999999222480e-02,1.103582610971192480e+03,5.984965819001398374e-02
1.044619999999222421e-02,1.103582647217328031e+03,5.984965670179354102e-02
1.044629999999222361e-02,1.103582683463506555e+03,5.984965521357210605e-02
1.044639999999222302e-02,1.103582719709728053e+03,5.984965372534967187e-02
1.044649999999222242e-02,1.103582755955992525e+03,5.984965223712624544e-02
1.044659999999222183e-02,1.103582792202299970e+03,5.984965074890182674e-02
1.044669999999222124e-02,1.103582828448650389e+03,5.984964926067640884e-02
1.044679999999222064e-02,1.103582864695043781e+03,5.984964777244999867e-02
1.044689999999222005e-02,1.103582900941480148e+03,5.984964628422259625e-02
1.044699999999221945e-02,1.103582937187959487e+03,5.984964479599419462e-02
1.044709999999221886e-02,1.103582973434481801e+03,5.984964330776480074e-02
1.044719999999221827e-02,1.103583009681047088e+03,5.984964181953441459e-02
