# t [s], T [K], YF
9.305999999999614927e-03,1.103172109693658740e+03,5.986656157428833780e-02
9.306999999999614193e-03,1.103172467354868559e+03,5.986654680434043418e-02
9.307999999999613458e-03,1.103172825020202026e+03,5.986653203429506687e-02
9.308999999999612723e-03,1.103173182689659370e+03,5.986651726415222891e-02
9.309999999999611989e-03,1.103173540363240591e+03,5.986650249391192724e-02
9.310999999999611254e-03,1.103173898040945915e+03,5.986648772357414799e-02
9.311999999999610519e-03,1.103174255722775570e+03,5.986647295313889811e-02
9.312999999999609785e-03,1.103174613408729556e+03,5.986645818260617757e-02
9.313999999999609050e-03,1.103174971098808101e+03,5.986644341197597946e-02
9.314999999999608316e-03,1.103175328793011204e+03,5.986642864124830377e-02
9.315999999999607581e-03,1.103175686491339320e+03,5.986641387042315049e-02
9.316999999999606846e-03,1.103176044193792450e+03,5.986639909950051269e-02
9.317999999999606112e-03,1.103176401900370593e+03,5.986638432848039038e-02
9.318999999999605377e-03,1.103176759611073976e+03,5.986636955736278354e-02
9.319999999999604642e-03,1.103177117325902827e+03,5.986635478614769218e-02
9.320999999999603908e-03,1.103177475044857374e+03,5.986634001483511630e-02
9.321999999999603173e-03,1.103177832767937616e+03,5.986632524342504896e-02
9.322999999999602438e-03,1.103178190495143781e+03,5.986631047191749017e-02
9.323999999999601704e-03,1.103178548226476096e+03,5.986629570031243297e-02
9.324999999999600969e-03,1.103178905961934561e+03,5.986628092860988432e-02
9.325999999999600235e-03,1.103179263701519403e+03,5.986626615680983726e-02
9.326999999999599500e-03,1.103179621445230850e+03,5.986625138491229181e-02
9.327999999999598765e-03,1.103179979193068903e+03,5.986623661291724796e-02
9.328999999999598031e-03,1.103180336945033787e+03,5.986622184082470571e-02
9.329999999999597296e-03,1.103180694701125731e+03,5.986620706863465813e-02
9.330999999999596561e-03,1.103181052461344734e+03,5.986619229634710521e-02
9.331999999999595827e-03,1.103181410225691025e+03,5.986617752396204695e-02
9.332999999999595092e-03,1.103181767994164829e+03,5.986616275147947641e-02
9.333999999999594357e-03,1.103182125766766148e+03,5.986614797889939360e-02
9.334999999999593623e-03,1.103182483543495209e+03,5.986613320622179851e-02
9.335999999999592888e-03,1.103182841324352239e+03,5.986611843344669115e-02
9.336999999999592154e-03,1.103183199109337465e+03,5.986610366057407151e-02
9.337999999999591419e-03,1.103183556898450888e+03,5.986608888760393266e-02
9.338999999999590684e-03,1.103183914691692507e+03,5.986607411453627459e-02
9.339999999999589950e-03,1.103184272489062778e+03,5.986605934137109730e-02
9.340999999999589215e-03,1.103184630290561699e+03,5.986604456810839386e-02
9.341999999999588480e-03,1.103184988096189500e+03,5.986602979474817121e-02
9.342999999999587746e-03,1.103185345905946178e+03,5.986601502129042240e-02
9.343999999999587011e-03,1.103185703719831963e+03,5.986600024773514050e-02
9.344999999999586277e-03,1.103186061537847081e+03,5.986598547408233245e-02
9.345999999999585542e-03,1.103186419359991532e+03,5.986597070033199131e-02
9.346999999999584807e-03,1.103186777186265545e+03,5.986595592648411707e-02
9.347999999999584073e-03,1.103187135016669345e+03,5.986594115253870974e-02
9.348999999999583338e-03,1.103187492851203160e+03,5.986592637849576931e-02
9.349999999999582603e-03,1.103187850689866991e+03,5.986591160435528886e-02
9.350999999999581869e-03,1.103188208532661065e+03,5.986589683011726837e-02
9.351999999999581134e-03,1.103188566379585382e+03,5.986588205578170785e-02
9.352999999999580399e-03,1.103188924230640168e+03,5.986586728134860036e-02
9.353999999999579665e-03,1.103189282085825653e+03,5.986585250681795284e-02
9.354999999999578930e-03,1.103189639945141835e+03,5.986583773218975835e-02
9.355999999999578196e-03,1.103189997808589169e+03,5.986582295746401688e-02
9.356999999999577461e-03,1.103190355676167428e+03,5.986580818264072151e-02
9.357999999999576726e-03,1.103190713547877067e+03,5.986579340771987917e-02
9.358999999999575992e-03,1.103191071423718085e+03,5.986577863270148292e-02
9.359999999999575257e-03,1.103191429303690711e+03,5.986576385758552582e-02
9.360999999999574522e-03,1.103191787187795171e+03,5.986574908237201481e-02
9.361999999999573788e-03,1.103192145076031466e+03,5.986573430706094295e-02
9.362999999999573053e-03,1.103192502968399822e+03,5.986571953165231025e-02
9.363999999999572318e-03,1.103192860864900240e+03,5.986570475614611669e-02
9.364999999999571584e-03,1.103193218765532947e+03,5.986568998054236229e-02
9.365999999999570849e-03,1.103193576670298171e+03,5.986567520484104010e-02
9.366999999999570115e-03,1.103193934579196139e+03,5.986566042904215013e-02
9.367999999999569380e-03,1.103194292492226850e+03,5.986564565314569236e-02
9.368999999999568645e-03,1.103194650409390533e+03,5.986563087715166681e-02
9.369999999999567911e-03,1.103195008330687187e+03,5.986561610106006653e-02
9.370999999999567176e-03,1.103195366256117268e+03,5.986560132487089153e-02
9.371999999999566441e-03,1.103195724185680774e+03,5.986558654858414180e-02
9.372999999999565707e-03,1.103196082119377706e+03,5.986557177219981735e-02
9.373999999999564972e-03,1.103196440057208292e+03,5.986555699571791123e-02
9.374999999999564237e-03,1.103196797999172759e+03,5.986554221913842344e-02
9.375999999999563503e-03,1.103197155945271334e+03,5.986552744246135399e-02
9.376999999999562768e-03,1.103197513895504017e+03,5.986551266568670288e-02
9.377999999999562034e-03,1.103197871849871035e+03,5.986549788881446316e-02
9.378999999999561299e-03,1.103198229808372616e+03,5.986548311184463483e-02
9.379999999999560564e-03,1.103198587771008761e+03,5.986546833477721791e-02
9.380999999999559830e-03,1.103198945737779695e+03,5.986545355761221238e-02
9.381999999999559095e-03,1.103199303708685648e+03,5.986543878034961130e-02
9.382999999999558360e-03,1.103199661683726617e+03,5.986542400298941469e-02
9.383999999999557626e-03,1.103200019662902832e+03,5.986540922553162253e-02
9.384999999999556891e-03,1.103200377646214520e+03,5.986539444797622789e-02
9.385999999999556156e-03,1.103200735633661679e+03,5.986537967032323770e-02
9.386999999999555422e-03,1.103201093625244539e+03,5.986536489257264504e-02
9.387999999999554687e-03,1.103201451620963326e+03,5.986535011472444989e-02
9.388999999999553953e-03,1.103201809620818040e+03,5.986533533677865226e-02
9.389999999999553218e-03,1.103202167624808908e+03,5.986532055873524522e-02
9.390999999999552483e-03,1.103202525632936158e+03,5.986530578059422875e-02
9.391999999999551749e-03,1.103202883645199790e+03,5.986529100235560286e-02
9.392999999999551014e-03,1.103203241661600032e+03,5.986527622401936755e-02
9.393999999999550279e-03,1.103203599682137110e+03,5.986526144558551588e-02
9.394999999999549545e-03,1.103203957706811025e+03,5.986524666705404785e-02
9.395999999999548810e-03,1.103204315735622004e+03,5.986523188842496346e-02
9.396999999999548076e-03,1.103204673768570274e+03,5.986521710969826271e-02
9.397999999999547341e-03,1.103205031805655835e+03,5.986520233087393866e-02
9.398999999999546606e-03,1.103205389846878916e+03,5.986518755195199132e-02
9.399999999999545872e-03,1.103205747892239742e+03,5.986517277293242068e-02
9.400999999999545137e-03,1.103206105941738315e+03,5.986515799381522673e-02
9.401999999999544402e-03,1.103206463995374861e+03,5.986514321460040255e-02
9.402999999999543668e-03,1.103206822053149608e+03,5.986512843528794814e-02
9.403999999999542933e-03,1.103207180115062556e+03,5.986511365587786349e-02
9.404999999999542198e-03,1.103207538181114160e+03,5.986509887637014860e-02
9.405999999999541464e-03,1.103207896251304192e+03,5.986508409676479653e-02
9.406999999999540729e-03,1.103208254325633106e+03,5.986506931706180729e-02
9.407999999999539995e-03,1.103208612404100904e+03,5.986505453726118087e-02
9.408999999999539260e-03,1.103208970486707813e+03,5.986503975736291727e-02
9.409999999999538525e-03,1.103209328573453831e+03,5.986502497736700956e-02
9.410999999999537791e-03,1.103209686664339188e+03,5.986501019727346468e-02
9.411999999999537056e-03,1.103210044759364109e+03,5.986499541708227567e-02
9.412999999999536321e-03,1.103210402858528596e+03,5.986498063679343562e-02
9.413999999999535587e-03,1.103210760961832875e+03,5.986496585640695145e-02
9.414999999999534852e-03,1.103211119069277174e+03,5.986495107592281623e-02
9.415999999999534117e-03,1.103211477180861721e+03,5.986493629534102995e-02
9.416999999999533383e-03,1.103211835296586514e+03,5.986492151466158568e-02
9.417999999999532648e-03,1.103212193416451782e+03,5.986490673388449035e-02
9.418999999999531914e-03,1.103212551540457525e+03,5.986489195300973704e-02
9.419999999999531179e-03,1.103212909668603970e+03,5.986487717203732573e-02
9.420999999999530444e-03,1.103213267800891344e+03,5.986486239096725642e-02
9.421999999999529710e-03,1.103213625937319875e+03,5.986484760979952219e-02
9.422999999999528975e-03,1.103213984077889563e+03,5.986483282853412302e-02
9.423999999999528240e-03,1.103214342222600635e+03,5.986481804717105892e-02
9.424999999999527506e-03,1.103214700371453091e+03,5.986480326571032989e-02
9.425999999999526771e-03,1.103215058524447159e+03,5.986478848415192899e-02
9.426999999999526036e-03,1.103215416681583065e+03,5.986477370249586316e-02
9.427999999999525302e-03,1.103215774842861038e+03,5.986475892074212546e-02
9.428999999999524567e-03,1.103216133008281076e+03,5.986474413889070895e-02
9.429999999999523833e-03,1.103216491177843409e+03,5.986472935694162056e-02
9.430999999999523098e-03,1.103216849351548035e+03,5.986471457489485337e-02
9.431999999999522363e-03,1.103217207529395182e+03,5.986469979275040737e-02
9.432999999999521629e-03,1.103217565711385078e+03,5.986468501050828256e-02
9.433999999999520894e-03,1.103217923897517949e+03,5.986467022816847200e-02
9.434999999999520159e-03,1.103218282087793796e+03,5.986465544573097569e-02
9.435999999999519425e-03,1.103218640282212846e+03,5.986464066319579364e-02
9.436999999999518690e-03,1.103218998480775326e+03,5.986462588056292583e-02
9.437999999999517955e-03,1.103219356683481237e+03,5.986461109783236534e-02
9.438999999999517221e-03,1.103219714890330806e+03,5.986459631500411910e-02
9.439999999999516486e-03,1.103220073101324033e+03,5.986458153207817323e-02
9.440999999999515752e-03,1.103220431316461372e+03,5.986456674905453468e-02
9.441999999999515017e-03,1.103220789535742597e+03,5.986455196593320344e-02
9.442999999999514282e-03,1.103221147759168161e+03,5.986453718271417257e-02
9.443999999999513548e-03,1.103221505986738066e+03,5.986452239939744208e-02
9.444999999999512813e-03,1.103221864218452538e+03,5.986450761598301196e-02
9.445999999999512078e-03,1.103222222454311805e+03,5.986449283247087527e-02
9.446999999999511344e-03,1.103222580694315866e+03,5.986447804886103202e-02
9.447999999999510609e-03,1.103222938938464949e+03,5.986446326515348221e-02
9.448999999999509875e-03,1.103223297186759282e+03,5.986444848134822583e-02
9.449999999999509140e-03,1.103223655439198865e+03,5.986443369744525594e-02
9.450999999999508405e-03,1.103224013695783924e+03,5.986441891344457950e-02
9.451999999999507671e-03,1.103224371956514460e+03,5.986440412934618954e-02
9.452999999999506936e-03,1.103224730221390928e+03,5.986438934515007915e-02
9.453999999999506201e-03,1.103225088490413327e+03,5.986437456085625525e-02
9.454999999999505467e-03,1.103225446763581658e+03,5.986435977646471090e-02
9.455999999999504732e-03,1.103225805040896375e+03,5.986434499197544612e-02
9.456999999999503997e-03,1.103226163322357479e+03,5.986433020738846089e-02
9.457999999999503263e-03,1.103226521607964969e+03,5.986431542270374828e-02
9.458999999999502528e-03,1.103226879897719300e+03,5.986430063792131523e-02
9.459999999999501794e-03,1.103227238191620472e+03,5.986428585304115479e-02
9.460999999999501059e-03,1.103227596489668485e+03,5.986427106806326004e-02
9.461999999999500324e-03,1.103227954791863795e+03,5.986425628298763790e-02
9.462999999999499590e-03,1.103228313098206399e+03,5.986424149781428145e-02
9.463999999999498855e-03,1.103228671408696300e+03,5.986422671254319067e-02
9.464999999999498120e-03,1.103229029723333952e+03,5.986421192717436557e-02
9.465999999999497386e-03,1.103229388042119353e+03,5.986419714170779921e-02
9.466999999999496651e-03,1.103229746365052506e+03,5.986418235614349159e-02
9.467999999999495916e-03,1.103230104692133864e+03,5.986416757048144272e-02
9.468999999999495182e-03,1.103230463023363427e+03,5.986415278472165258e-02
9.469999999999494447e-03,1.103230821358741196e+03,5.986413799886412118e-02
9.470999999999493713e-03,1.103231179698267624e+03,5.986412321290884159e-02
9.471999999999492978e-03,1.103231538041942713e+03,5.986410842685581379e-02
9.472999999999492243e-03,1.103231896389766689e+03,5.986409364070503780e-02
9.473999999999491509e-03,1.103232254741739553e+03,5.986407885445650667e-02
9.474999999999490774e-03,1.103232613097861531e+03,5.986406406811022041e-02
9.475999999999490039e-03,1.103232971458132852e+03,5.986404928166617900e-02
9.476999999999489305e-03,1.103233329822553515e+03,5.986403449512438246e-02
9.477999999999488570e-03,1.103233688191123747e+03,5.986401970848483078e-02
9.478999999999487835e-03,1.103234046563843776e+03,5.986400492174751703e-02
9.479999999999487101e-03,1.103234404940713603e+03,5.986399013491244120e-02
9.480999999999486366e-03,1.103234763321733453e+03,5.986397534797960329e-02
9.481999999999485632e-03,1.103235121706903556e+03,5.986396056094899637e-02
9.482999999999484897e-03,1.103235480096224137e+03,5.986394577382062737e-02
9.483999999999484162e-03,1.103235838489695197e+03,5.986393098659448936e-02
9.484999999999483428e-03,1.103236196887316964e+03,5.986391619927057539e-02
9.485999999999482693e-03,1.103236555289089438e+03,5.986390141184889241e-02
9.486999999999481958e-03,1.103236913695012845e+03,5.986388662432943347e-02
9.487999999999481224e-03,1.103237272105087413e+03,5.986387183671219858e-02
9.488999999999480489e-03,1.103237630519313143e+03,5.986385704899718774e-02
9.489999999999479754e-03,1.103237988937690261e+03,5.986384226118439400e-02
9.490999999999479020e-03,1.103238347360218995e+03,5.986382747327382431e-02
9.491999999999478285e-03,1.103238705786899573e+03,5.986381268526547172e-02
9.492999999999477551e-03,1.103239064217731993e+03,5.986379789715932931e-02
9.493999999999476816e-03,1.103239422652716485e+03,5.986378310895540400e-02
9.494999999999476081e-03,1.103239781091853047e+03,5.986376832065368886e-02
9.495999999999475347e-03,1.103240139535141907e+03,5.986375353225418389e-02
9.496999999999474612e-03,1.103240497982583292e+03,5.986373874375688908e-02
9.497999999999473877e-03,1.103240856434177203e+03,5.986372395516180445e-02
9.498999999999473143e-03,1.103241214889924095e+03,5.986370916646892304e-02
9.499999999999472408e-03,1.103241573349823739e+03,5.986369437767824486e-02
9.500999999999471674e-03,1.103241931813876590e+03,5.986367958878976991e-02
9.501999999999470939e-03,1.103242290282082649e+03,5.986366479980349126e-02
9.502999999999470204e-03,1.103242648754442143e+03,5.986365001071940889e-02
9.503999999999469470e-03,1.103243007230955072e+03,5.986363522153752281e-02
9.504999999999468735e-03,1.103243365711621891e+03,5.986362043225783303e-02
9.505999999999468000e-03,1.103243724196442372e+03,5.986360564288033953e-02
9.506999999999467266e-03,1.103244082685416970e+03,5.986359085340503539e-02
9.507999999999466531e-03,1.103244441178545685e+03,5.986357606383192059e-02
9.508999999999465796e-03,1.103244799675828745e+03,5.986356127416099515e-02
9.509999999999465062e-03,1.103245158177266148e+03,5.986354648439225212e-02
9.510999999999464327e-03,1.103245516682858351e+03,5.986353169452569845e-02
9.511999999999463593e-03,1.103245875192605354e+03,5.986351690456132718e-02
9.512999999999462858e-03,1.103246233706507155e+03,5.986350211449913139e-02
9.513999999999462123e-03,1.103246592224563983e+03,5.986348732433911801e-02
9.514999999999461389e-03,1.103246950746776065e+03,5.986347253408128011e-02
9.515999999999460654e-03,1.103247309273143628e+03,5.986345774372561768e-02
9.516999999999459919e-03,1.103247667803666673e+03,5.986344295327213072e-02
9.517999999999459185e-03,1.103248026338345426e+03,5.986342816272081924e-02
9.518999999999458450e-03,1.103248384877179888e+03,5.986341337207167629e-02
9.519999999999457715e-03,1.103248743420170513e+03,5.986339858132470187e-02
9.520999999999456981e-03,1.103249101967317074e+03,5.986338379047989600e-02
9.521999999999456246e-03,1.103249460518620026e+03,5.986336899953725171e-02
9.522999999999455512e-03,1.103249819074079369e+03,5.986335420849677597e-02
9.523999999999454777e-03,1.103250177633695330e+03,5.986333941735846181e-02
9.524999999999454042e-03,1.103250536197468136e+03,5.986332462612230232e-02
9.525999999999453308e-03,1.103250894765397788e+03,5.986330983478830442e-02
9.526999999999452573e-03,1.103251253337484513e+03,5.986329504335646118e-02
9.527999999999451838e-03,1.103251611913728311e+03,5.986328025182677259e-02
9.528999999999451104e-03,1.103251970494129637e+03,5.986326546019923867e-02
9.529999999999450369e-03,1.103252329078688490e+03,5.986325066847385939e-02
9.530999999999449634e-03,1.103252687667404871e+03,5.986323587665062784e-02
9.531999999999448900e-03,1.103253046260279234e+03,5.986322108472954401e-02
9.532999999999448165e-03,1.103253404857311352e+03,5.986320629271060789e-02
9.533999999999447431e-03,1.103253763458501680e+03,5.986319150059381256e-02
9.534999999999446696e-03,1.103254122063850218e+03,5.986317670837916494e-02
9.535999999999445961e-03,1.103254480673357193e+03,5.986316191606665810e-02
9.536999999999445227e-03,1.103254839287022833e+03,5.986314712365628510e-02
9.537999999999444492e-03,1.103255197904847137e+03,5.986313233114805288e-02
9.538999999999443757e-03,1.103255556526830333e+03,5.986311753854195450e-02
9.539999999999443023e-03,1.103255915152972648e+03,5.986310274583798996e-02
9.540999999999442288e-03,1.103256273783274082e+03,5.986308795303615926e-02
9.541999999999441553e-03,1.103256632417734863e+03,5.986307316013646240e-02
9.542999999999440819e-03,1.103256991056355218e+03,5.986305836713889245e-02
9.543999999999440084e-03,1.103257349699135148e+03,5.986304357404344939e-02
9.544999999999439350e-03,1.103257708346074878e+03,5.986302878085013324e-02
9.545999999999438615e-03,1.103258066997174637e+03,5.986301398755893705e-02
9.546999999999437880e-03,1.103258425652434426e+03,5.986299919416986776e-02
9.547999999999437146e-03,1.103258784311854470e+03,5.986298440068291843e-02
9.548999999999436411e-03,1.103259142975434997e+03,5.986296960709808213e-02
9.549999999999435676e-03,1.103259501643176009e+03,5.986295481341536578e-02
9.550999999999434942e-03,1.103259860315077731e+03,5.986294001963476247e-02
9.551999999999434207e-03,1.103260218991140391e+03,5.986292522575627217e-02
9.552999999999433473e-03,1.103260577671363990e+03,5.986291043177989490e-02
9.553999999999432738e-03,1.103260936355748754e+03,5.986289563770563066e-02
9.554999999999432003e-03,1.103261295044294911e+03,5.986288084353347250e-02
9.555999999999431269e-03,1.103261653737002462e+03,5.986286604926342042e-02
9.556999999999430534e-03,1.103262012433871632e+03,5.986285125489547443e-02
9.557999999999429799e-03,1.103262371134902651e+03,5.986283646042962758e-02
9.558999999999429065e-03,1.103262729840095517e+03,5.986282166586588682e-02
9.559999999999428330e-03,1.103263088549450458e+03,5.986280687120424521e-02
9.560999999999427595e-03,1.103263447262967702e+03,5.986279207644470274e-02
9.561999999999426861e-03,1.103263805980647248e+03,5.986277728158725248e-02
9.562999999999426126e-03,1.103264164702489325e+03,5.986276248663189442e-02
9.563999999999425392e-03,1.103264523428494158e+03,5.986274769157862857e-02
9.564999999999424657e-03,1.103264882158661749e+03,5.986273289642745493e-02
9.565999999999423922e-03,1.103265240892992324e+03,5.986271810117837350e-02
9.566999999999423188e-03,1.103265599631486111e+03,5.986270330583137733e-02
9.567999999999422453e-03,1.103265958374143111e+03,5.986268851038646643e-02
9.568999999999421718e-03,1.103266317120963549e+03,5.986267371484364080e-02
9.569999999999420984e-03,1.103266675871947655e+03,5.986265891920290044e-02
9.570999999999420249e-03,1.103267034627095427e+03,5.986264412346423841e-02
9.571999999999419514e-03,1.103267393386407093e+03,5.986262932762765471e-02
9.572999999999418780e-03,1.103267752149882881e+03,5.986261453169314933e-02
9.573999999999418045e-03,1.103268110917523018e+03,5.986259973566071535e-02
9.574999999999417311e-03,1.103268469689327503e+03,5.986258493953035970e-02
9.575999999999416576e-03,1.103268828465296338e+03,5.986257014330207543e-02
9.576999999999415841e-03,1.103269187245429976e+03,5.986255534697585562e-02
9.577999999999415107e-03,1.103269546029728417e+03,5.986254055055170720e-02
9.578999999999414372e-03,1.103269904818191890e+03,5.986252575402962323e-02
9.579999999999413637e-03,1.103270263610820393e+03,5.986251095740960371e-02
9.580999999999412903e-03,1.103270622407614155e+03,5.986249616069164864e-02
9.581999999999412168e-03,1.103270981208573403e+03,5.986248136387575802e-02
9.582999999999411433e-03,1.103271340013698136e+03,5.986246656696192492e-02
9.583999999999410699e-03,1.103271698822988583e+03,5.986245176995014933e-02
9.584999999999409964e-03,1.103272057636444970e+03,5.986243697284043125e-02
9.585999999999409230e-03,1.103272416454067525e+03,5.986242217563276374e-02
9.586999999999408495e-03,1.103272775275856247e+03,5.986240737832715375e-02
9.587999999999407760e-03,1.103273134101811138e+03,5.986239258092359433e-02
9.588999999999407026e-03,1.103273492931932651e+03,5.986237778342208549e-02
9.589999999999406291e-03,1.103273851766220787e+03,5.986236298582262028e-02
9.590999999999405556e-03,1.103274210604675773e+03,5.986234818812519870e-02
9.591999999999404822e-03,1.103274569447297608e+03,5.986233339032982076e-02
9.592999999999404087e-03,1.103274928294086521e+03,5.986231859243648645e-02
9.593999999999403352e-03,1.103275287145042739e+03,5.986230379444519578e-02
9.594999999999402618e-03,1.103275646000166262e+03,5.986228899635594181e-02
9.595999999999401883e-03,1.103276004859457544e+03,5.986227419816872453e-02
9.596999999999401149e-03,1.103276363722916358e+03,5.986225939988354394e-02
9.597999999999400414e-03,1.103276722590543159e+03,5.986224460150039312e-02
9.598999999999399679e-03,1.103277081462337947e+03,5.986222980301927898e-02
9.599999999999398945e-03,1.103277440338300948e+03,5.986221500444019461e-02
9.600999999999398210e-03,1.103277799218432165e+03,5.986220020576313999e-02
9.601999999999397475e-03,1.103278158102731823e+03,5.986218540698810819e-02
9.602999999999396741e-03,1.103278516991200149e+03,5.986217060811509921e-02
9.603999999999396006e-03,1.103278875883837372e+03,5.986215580914411999e-02
9.604999999999395272e-03,1.103279234780643492e+03,5.986214101007515664e-02
9.605999999999394537e-03,1.103279593681618735e+03,5.986212621090821612e-02
9.606999999999393802e-03,1.103279952586763102e+03,5.986211141164329147e-02
9.607999999999393068e-03,1.103280311496076820e+03,5.986209661228038270e-02
9.608999999999392333e-03,1.103280670409560116e+03,5.986208181281948981e-02
9.609999999999391598e-03,1.103281029327213218e+03,5.986206701326061280e-02
9.610999999999390864e-03,1.103281388249036127e+03,5.986205221360374473e-02
9.611999999999390129e-03,1.103281747175029068e+03,5.986203741384888560e-02
9.612999999999389394e-03,1.103282106105192042e+03,5.986202261399603541e-02
9.613999999999388660e-03,1.103282465039525277e+03,5.986200781404518723e-02
9.614999999999387925e-03,1.103282823978029001e+03,5.986199301399634798e-02
9.615999999999387191e-03,1.103283182920703439e+03,5.986197821384951073e-02
9.616999999999386456e-03,1.103283541867548593e+03,5.986196341360466855e-02
9.617999999999385721e-03,1.103283900818564689e+03,5.986194861326182837e-02
9.618999999999384987e-03,1.103284259773751728e+03,5.986193381282098325e-02
9.619999999999384252e-03,1.103284618733109937e+03,5.986191901228213319e-02
9.620999999999383517e-03,1.103284977696639544e+03,5.986190421164527820e-02
9.621999999999382783e-03,1.103285336664340775e+03,5.986188941091041826e-02
9.622999999999382048e-03,1.103285695636213632e+03,5.986187461007754645e-02
9.623999999999381313e-03,1.103286054612258340e+03,5.986185980914666277e-02
9.624999999999380579e-03,1.103286413592474901e+03,5.986184500811776721e-02
9.625999999999379844e-03,1.103286772576863541e+03,5.986183020699085283e-02
9.626999999999379110e-03,1.103287131565424488e+03,5.986181540576592658e-02
9.627999999999378375e-03,1.103287490558157970e+03,5.986180060444298151e-02
9.628999999999377640e-03,1.103287849555063985e+03,5.986178580302201069e-02
9.629999999999376906e-03,1.103288208556142763e+03,5.986177100150302105e-02
9.630999999999376171e-03,1.103288567561394302e+03,5.986175619988600566e-02
9.631999999999375436e-03,1.103288926570819058e+03,5.986174139817096451e-02
9.632999999999374702e-03,1.103289285584417030e+03,5.986172659635789761e-02
9.633999999999373967e-03,1.103289644602188218e+03,5.986171179444680496e-02
9.634999999999373232e-03,1.103290003624132851e+03,5.986169699243767961e-02
9.635999999999372498e-03,1.103290362650251154e+03,5.986168219033052157e-02
9.636999999999371763e-03,1.103290721680543356e+03,5.986166738812533084e-02
9.637999999999371029e-03,1.103291080715009457e+03,5.986165258582210047e-02
9.638999999999370294e-03,1.103291439753649684e+03,5.986163778342083047e-02
9.639999999999369559e-03,1.103291798796464036e+03,5.986162298092152778e-02
9.640999999999368825e-03,1.103292157843452969e+03,5.986160817832417852e-02
9.641999999999368090e-03,1.103292516894616483e+03,5.986159337562878963e-02
9.642999999999367355e-03,1.103292875949954578e+03,5.986157857283535416e-02
9.643999999999366621e-03,1.103293235009467480e+03,5.986156376994387213e-02
9.644999999999365886e-03,1.103293594073155418e+03,5.986154896695434352e-02
9.645999999999365151e-03,1.103293953141018619e+03,5.986153416386676140e-02
9.646999999999364417e-03,1.103294312213057083e+03,5.986151936068113272e-02
9.647999999999363682e-03,1.103294671289271037e+03,5.986150455739745052e-02
9.648999999999362948e-03,1.103295030369660708e+03,5.986148975401571481e-02
9.649999999999362213e-03,1.103295389454226097e+03,5.986147495053591866e-02
9.650999999999361478e-03,1.103295748542967431e+03,5.986146014695806206e-02
9.651999999999360744e-03,1.103296107635884709e+03,5.986144534328214500e-02
9.652999999999360009e-03,1.103296466732978388e+03,5.986143053950816750e-02
9.653999999999359274e-03,1.103296825834248239e+03,5.986141573563612955e-02
9.654999999999358540e-03,1.103297184939694716e+03,5.986140093166602422e-02
9.655999999999357805e-03,1.103297544049317821e+03,5.986138612759785149e-02
9.656999999999357071e-03,1.103297903163117780e+03,5.986137132343161138e-02
9.657999999999356336e-03,1.103298262281094821e+03,5.986135651916729694e-02
9.658999999999355601e-03,1.103298621403248944e+03,5.986134171480491512e-02
9.659999999999354867e-03,1.103298980529580376e+03,5.986132691034445896e-02
9.660999999999354132e-03,1.103299339660089345e+03,5.986131210578592154e-02
9.661999999999353397e-03,1.103299698794775850e+03,5.986129730112930980e-02
9.662999999999352663e-03,1.103300057933640119e+03,5.986128249637461679e-02
9.663999999999351928e-03,1.103300417076682152e+03,5.986126769152184252e-02
9.664999999999351193e-03,1.103300776223902403e+03,5.986125288657098698e-02
9.665999999999350459e-03,1.103301135375300873e+03,5.986123808152204323e-02
9.666999999999349724e-03,1.103301494530877562e+03,5.986122327637501822e-02
9.667999999999348990e-03,1.103301853690632925e+03,5.986120847112990501e-02
9.668999999999348255e-03,1.103302212854566960e+03,5.986119366578669665e-02
9.669999999999347520e-03,1.103302572022679669e+03,5.986117886034540009e-02
9.670999999999346786e-03,1.103302931194971279e+03,5.986116405480600838e-02
9.671999999999346051e-03,1.103303290371442017e+03,5.986114924916852154e-02
9.672999999999345316e-03,1.103303649552092111e+03,5.986113444343293954e-02
9.673999999999344582e-03,1.103304008736921560e+03,5.986111963759925547e-02
9.674999999999343847e-03,1.103304367925930592e+03,5.986110483166747626e-02
9.675999999999343112e-03,1.103304727119119434e+03,5.986109002563759496e-02
9.676999999999342378e-03,1.103305086316488087e+03,5.986107521950961158e-02
9.677999999999341643e-03,1.103305445518036777e+03,5.986106041328351918e-02
9.678999999999340909e-03,1.103305804723765732e+03,5.986104560695931776e-02
9.679999999999340174e-03,1.103306163933674952e+03,5.986103080053700731e-02
9.680999999999339439e-03,1.103306523147764665e+03,5.986101599401658785e-02
9.681999999999338705e-03,1.103306882366035097e+03,5.986100118739805936e-02
9.682999999999337970e-03,1.103307241588486249e+03,5.986098638068141492e-02
9.683999999999337235e-03,1.103307600815118349e+03,5.986097157386665452e-02
9.684999999999336501e-03,1.103307960045931623e+03,5.986095676695377815e-02
9.685999999999335766e-03,1.103308319280926071e+03,5.986094195994277889e-02
9.686999999999335031e-03,1.103308678520101921e+03,5.986092715283365673e-02
9.687999999999334297e-03,1.103309037763459401e+03,5.986091234562641167e-02
9.688999999999333562e-03,1.103309397010998509e+03,5.986089753832104371e-02
9.689999999999332828e-03,1.103309756262719475e+03,5.986088273091754591e-02
9.690999999999332093e-03,1.103310115518622524e+03,5.986086792341592522e-02
9.691999999999331358e-03,1.103310474778707658e+03,5.986085311581617469e-02
9.692999999999330624e-03,1.103310834042975102e+03,5.986083830811828738e-02
